"","C002","C004","C005","C006","C007","C009","C010","C011","C012","C015","C016","C017","C019","C020","C021","C022","C024","C026","C028","C029","C030","C031","C032","C033","C034","P002","P012","P014","P027","P034","P037","P038","P041","P042","P049","P056","P058","P060","P064","P065","P070","P080","P085","P086","P089","P092","P099","P113","P013b","P100b"
"Bin.1.26"," 0.108864171"," 0.373436935"," 0.166444613"," 0.362486988","-0.366360941"," 0.020774596","-0.055679500"," 0.108443725"," 0.150476508"," 0.129227269"," 0.359470944","-0.132839523"," 0.253404772","-0.124978972","-0.055679500","-0.466453027"," 0.004538634","-0.282551681"," 0.760145637","-0.022353677","-0.086359145"," 0.504025920","-0.011899023"," 0.222566098"," 0.438065523","-0.539444824"," 0.160169726","-0.315879719","-0.183284724","-0.108096351","-0.480824365","-0.157310364","-0.276601131","-0.056994773","-0.308254383","-0.369850739","-0.298428699","-0.187924670","-0.060491352"," 0.073980663","-0.032780682"," 0.141164526","-0.151949879"," 0.372084720"," 0.264534268","-0.422063691","-0.639864475"," 1.075557550"," 0.059702232"," 0.085633789"
"Bin.1.22","-0.0235993156"," 0.0128918957"," 0.3715859328"," 0.7025735223","-0.5605262609"," 0.0051976430","-0.0219509522"," 0.1405524368","-0.0206884427"," 0.4964028953"," 0.1189809092","-0.5669243205","-0.2067152147"," 0.0034818830","-0.3540713741","-0.4283661218","-0.2899110520","-0.3922129487"," 0.8531613425"," 0.0436430157","-0.2920413553"," 0.2987229126","-0.1337788306","-0.0293330909"," 0.2887653290","-0.0353298720"," 0.0720345572","-0.2960235450"," 0.0720345572","-0.0003300838","-0.3983981107","-0.3038210931","-0.3169082567"," 0.0547743697","-0.0591570097","-0.4209507435","-0.3098784395","-0.3296377682"," 0.3684941409"," 0.0111378675"," 0.2249782708"," 1.3441635535","-0.2195214793"," 0.3698279127"," 0.1046562020","-0.3491155048","-0.4148101091"," 0.6964098439"," 0.1591244368","-0.0395941350"
"Bin.1.18"," 0.056442424","-0.171079916","-0.206242214"," 0.357490870","-0.499124234"," 0.066926276","-0.227171376"," 0.217941742","-0.134288065","-0.177394699","-0.037121518","-0.360748150","-0.322163041"," 0.003666668","-0.415903013","-0.444324883","-0.342539308","-0.343224939"," 0.424359908","-0.187000695","-0.235869786","-0.039094458","-0.175729150"," 0.106678617","-0.016749423"," 1.679732987"," 0.205793107","-0.122485440","-0.085524573","-0.060202428","-0.221263740","-0.130929751"," 0.008628150"," 0.108091762","-0.059691939","-0.337294288","-0.291395960","-0.337614421"," 0.380732757","-0.074093029"," 0.412477897"," 1.471583940","-0.018103114"," 0.439839380"," 0.134236165","-0.286634473","-0.395054252"," 0.584450545"," 0.132153482","-0.035170401"
"Bin.1.14","-0.159261558","-0.032552266"," 0.179727414"," 0.241175856","-0.328646051"," 0.105621102","-0.216780030","-0.164941248","-0.533018646","-0.138663098","-0.145459850","-0.305049014","-0.246148936","-0.430057113","-0.303044985","-0.334467230","-0.335717005","-0.262532486"," 0.256637559","-0.044852060","-0.247194380","-0.358847709","-0.057263371"," 0.116721550"," 0.436283187"," 2.522412082"," 0.361138062","-0.094324058","-0.081679521"," 0.017360607","-0.248238733"," 0.062378304"," 0.241482440"," 0.146335050","-0.352243531","-0.148610168","-0.038109184","-0.218174204","-0.065804100"," 0.070666395","-0.130519087"," 0.290462096"," 0.133960107"," 0.174368184"," 0.335813435"," 0.005091488","-0.305049014"," 0.022415486"," 0.287344888"," 0.319853343"
"Bin.1.10","-0.238991217","-0.039129097"," 0.110756407"," 0.021610882","-0.384448086"," 0.116682947"," 0.039312560"," 0.153853662","-0.262421398"," 0.089300059"," 0.456699553","-0.202020299","-0.144493733","-0.427158101","-0.097089598","-0.261247653"," 0.408002486"," 0.122813888"," 0.497459289","-0.158241861","-0.090146990"," 0.014396857","-0.073801251"," 0.315456443","-0.051737259","-0.517049746"," 0.497858471","-0.311658797"," 0.023981190","-0.007755325","-0.512719537","-0.225524793"," 0.338687982"," 0.178908156","-0.296384966","-0.448972070","-0.236935826"," 0.082782170","-0.037523725"," 0.469229505","-0.167323375","-0.400852945","-0.185968426"," 0.162164199"," 0.581926847","-0.066575842","-0.051014395"," 0.322163366"," 0.430879385"," 0.462260011"
"Bin.1.06","-0.408083828","-0.092055660","-0.748158532"," 0.128352983","-0.348650264"," 0.130654907","-0.178426321","-0.138375297","-0.068237552"," 0.136675421"," 0.311684496","-0.360807560"," 0.243577347","-0.512626347","-0.081508337","-0.351577541","-0.102960875","-0.128520601","-0.132719314","-0.117357019","-0.325993016","-0.249263228","-0.090145682"," 0.244491029","-0.295989644"," 0.148021180"," 0.631738527","-0.135058277","-0.058391873","-0.073725092","-0.384222117"," 0.004101649"," 0.403220704"," 0.252440759"," 0.020290716","-0.327144391","-0.280654853"," 0.019008953"," 0.170160755"," 0.302632087","-0.125450121"," 0.535764924"," 0.133898731"," 0.364065654"," 0.559384856","-0.048430361","-0.530850202"," 0.427250224"," 1.058619438"," 0.469348566"
"Bin.1.02","-0.39916822","-0.23944207","-0.57017894","-0.41167812","-0.03415176"," 0.08140481","-0.48511574","-0.39268731","-0.39457829","-0.27018063","-0.27548614","-0.39049688"," 0.03372357","-0.37185023","-0.09680702","-0.40030599","-0.51344316","-0.28482601","-0.28654189","-0.46169821","-0.30891398","-0.26581622","-0.21696302","-0.23448270","-0.14714839","-0.51578727"," 0.81231769","-0.01612352"," 0.12644779"," 0.19691942","-0.27431385"," 0.33526746"," 0.59875852"," 0.39694147"," 0.28185644","-0.08044782","-0.07408128"," 0.17791334"," 0.38079926"," 0.40431745"," 0.02707489"," 0.89042375"," 0.60114268"," 0.67601908"," 0.70236613","-0.15371559","-0.42498113"," 0.44138301"," 1.09903181"," 0.72730281"
"Bin.0.98","-0.54264867","-0.24427190","-0.55112830","-0.12020454","-0.34177928","-0.09010124","-0.37078312","-0.29174161","-0.35334926","-0.27722956","-0.19652788","-0.51791832","-0.05266854","-0.40947161","-0.27625945","-0.42151371","-0.38715917","-0.25977967","-0.25876861","-0.45128752","-0.48378184","-0.14805171","-0.32794729","-0.26248166","-0.31250263","-0.50546964"," 0.84233316"," 0.21689003","-0.01429772"," 0.17944288","-0.38818237"," 0.43624418"," 0.48107597"," 0.28936789"," 0.41863563","-0.01782716"," 0.01271409"," 0.24546933"," 0.31998420"," 0.48085920"," 0.01548869"," 1.05033923"," 0.63735883"," 0.88224613"," 0.58138251","-0.24531141","-0.49825190"," 0.65930026"," 0.97478271"," 0.89478238"
"Bin.0.94","-0.34009692","-0.25736390","-0.50944554","-0.21694865","-0.49042021","-0.25311209","-0.36868046","-0.25139684","-0.39279181","-0.32751319","-0.26168086","-0.54698806","-0.16658146","-0.49709335","-0.43407418","-0.36841374","-0.38660394","-0.37551150","-0.31941485","-0.41502042","-0.44801977","-0.23673547","-0.31275334","-0.02784803","-0.36752849","-0.09536559"," 0.75859478"," 0.39500339"," 0.06378343"," 0.20000066","-0.37311621"," 0.44464310"," 0.51549318"," 0.21394744"," 0.57960016"," 0.07482052"," 0.20353683"," 0.28648673"," 0.36609577"," 0.53749647"," 0.11286349"," 0.56251463"," 0.79761971"," 0.86789172"," 0.47811764","-0.23533587","-0.32903043"," 0.66740707"," 0.68940625"," 0.78956219"
"Bin.0.90","-0.412095161","-0.051107442","-0.413659239"," 0.158494416","-0.291670396","-0.241439023","-0.395755800","-0.203659043","-0.205810038","-0.140317967","-0.107968301","-0.471784355"," 0.028424751","-0.472045875","-0.376780748","-0.212751072","-0.374046175","-0.528406572","-0.186720094","-0.373389237","-0.400719174","-0.186330175","-0.111545912"," 0.082769400","-0.006282904"," 0.003877457"," 0.628101050"," 0.269369181","-0.132038378"," 0.037622327","-0.523169375"," 0.251806812"," 0.446187766"," 0.138116016"," 0.398520286","-0.116867963"," 0.016386977"," 0.191379381"," 0.280878729"," 0.390642274"," 0.063562512"," 0.270801486"," 0.761797853"," 0.739340823"," 0.407793236","-0.333355156","-0.409246999"," 0.926480393"," 0.500025513"," 0.686583934"
"Bin.0.86","-0.16285235","-0.07147001","-0.24075327","-0.20807354","-0.35732353","-0.32175673","-0.34054880","-0.29075509","-0.45663369","-0.17493590","-0.17637148","-0.46354993","-0.30929847","-0.51032557","-0.44622135","-0.39056818","-0.48785606","-0.64015887","-0.11259402","-0.42485113","-0.23837869","-0.18950676","-0.18175275"," 0.12997820"," 0.11284508"," 0.08323701"," 0.75724190"," 0.33458594","-0.13578198"," 0.13612176","-0.55051121"," 0.34116109"," 0.57768769"," 0.26038072"," 0.39229384","-0.09604312"," 0.08168310"," 0.20081068"," 0.36909268"," 0.35414221","-0.01326467"," 0.07133519"," 0.82570445"," 0.78230749"," 0.55440289","-0.20511915","-0.46930165"," 0.96884920"," 0.63150040"," 0.70119644"
"Bin.0.82","-0.48212198","-0.30080999","-0.55681899","-0.28065802","-0.53217063","-0.29196997","-0.51067232","-0.70911179","-0.55402876","-0.35506007","-0.42928982","-0.37385172","-0.16680971","-0.53697038","-0.11568638","-0.38270753","-0.79839262","-0.61914830","-0.54750999","-0.48759249","-0.24192387","-0.47884367","-0.37374533","-0.07422021","-0.38445672","-0.23793949"," 0.97630229"," 0.40871038"," 0.14609385"," 0.34999439","-0.27921000"," 0.44806734"," 0.91788752"," 0.57555527"," 0.36153568"," 0.16397798"," 0.21061793"," 0.33556365"," 0.62969436"," 0.55792943"," 0.07452794"," 0.13319448"," 0.95216920"," 0.86278742"," 0.90059041"," 0.10752528","-0.33537561"," 0.54231949"," 0.90245066"," 0.87960143"
"Bin.0.78","-0.44429947","-0.26001769","-0.57360725","-0.18247767","-0.50478526","-0.17602921","-0.59320588","-0.54711738","-0.47624312","-0.44001059","-0.38037753","-0.42192735","-0.06174310","-0.33983295"," 0.02181175","-0.12274445","-0.64080458","-0.67584079","-0.59380293","-0.51087610","-0.27126026","-0.51116996","-0.44042069","-0.39448376","-0.09741981","-0.67820344"," 1.03586781"," 0.27681594"," 0.18050747"," 0.39452547","-0.23480622"," 0.48918770"," 0.96486907"," 0.60721794"," 0.31805014"," 0.20127041"," 0.12587047"," 0.34099852"," 0.76674013"," 0.55802178"," 0.06227528"," 0.10303808"," 0.80731878"," 0.84027088"," 0.97429682"," 0.08081833","-0.33035905","-0.12831584"," 0.95151968"," 0.93088986"
"Bin.0.74","-0.06774159"," 0.13020347","-0.14767326"," 0.12390640","-0.16912447"," 0.02859701","-0.06084329","-0.17275834","-0.13838676"," 0.01193218"," 0.03490601","-0.13920585"," 0.28077555","-0.08600895"," 0.13457659"," 0.16797049","-0.28935390","-0.12165445","-0.44900001","-0.09730089"," 0.01003654","-0.10872513","-0.05965857","-0.12900442"," 0.22712135","-0.03348018"," 0.63843365"," 0.34880375"," 0.21329410"," 0.34841639"," 0.05608488"," 0.38287231"," 0.64836282"," 0.46509768"," 0.19912477"," 0.19709580"," 0.17586032"," 0.29661827"," 0.49670329"," 0.38491681"," 0.17984631"," 0.15759849"," 0.44751070"," 0.49631664"," 0.62521263"," 0.20352790"," 0.03440615","-7.05192085"," 0.61078249"," 0.56492914"
"Bin.0.70","-0.05612702","-0.23560971","-0.30304481","-0.04846942","-0.15956125","-0.04535428","-0.09416789","-0.35099107","-0.28193086","-0.02663087","-0.01045639","-0.11953399","-0.34127109","-0.10665673","-0.07459949","-0.15930960","-0.20805383","-0.17142346","-0.21745106","-0.12111926","-0.07776182","-0.09966180","-0.08358059","-0.03953550"," 0.14882431","-0.41740168"," 0.82130663"," 0.32880194"," 0.36502951"," 0.46103407"," 0.08887253"," 0.52534314"," 0.80527089"," 0.63205669"," 0.25558999"," 0.27715748"," 0.23430208"," 0.36417959"," 0.63211388"," 0.57018648"," 0.28382697"," 0.30408973"," 0.56690347"," 0.64892102"," 0.81544727"," 0.37138920","-0.11241153","-7.07798656"," 0.81376827"," 0.72568645"
"Bin.0.66","-0.122702815","-0.283338934","-0.148796106"," 0.033773948","-0.126193314"," 0.001284043","-0.031952833","-0.180110604","-0.299801134","-0.037494139"," 0.001284043","-0.209868086","-0.139856852","-0.149721078","-0.109184239","-0.173791167","-0.417295006","-0.097043518","-0.863616427","-0.062394762","-0.039796709","-0.111304325","-0.071239857","-0.092912846"," 0.154956803","-0.349204336"," 0.867748493"," 0.315446045"," 0.387304788"," 0.434292533"," 0.021106375"," 0.537565903"," 0.868116388"," 0.679851840"," 0.241031108"," 0.261877768"," 0.192927091"," 0.337198605"," 0.683933698"," 0.604988469"," 0.307617904"," 0.316815547"," 0.555107984"," 0.643444071"," 0.857896011"," 0.330071534","-0.032251654","-7.076274001"," 0.845449211"," 0.745054537"
"Bin.0.62","-0.149307381","-0.788894895","-0.044383000"," 0.164930379","-0.129206372"," 0.083519156","-0.088922970","-4.585351052","-0.407816337","-0.045810602","-0.215410135","-0.214518991"," 0.188706211","-0.021957077"," 0.039647290","-0.018899645","-0.014575201","-0.199208650","-0.522733333","-0.004065154"," 0.016413243","-0.237001479","-0.031273593","-0.195465439"," 0.221350175","-0.452584977"," 0.954754189"," 0.462981741"," 0.525181533"," 0.520152796"," 0.393797807"," 0.640378706"," 0.955131346"," 0.802570653"," 0.266422118"," 0.401779010"," 0.384910340"," 0.471624433"," 0.826159981"," 0.726464160"," 0.462471962"," 0.506125851"," 0.622528442"," 0.737817836"," 0.975084364"," 0.474337473","-0.019206558","-6.217815045"," 0.936103624"," 0.843063069"
"Bin.0.58","-0.84155358","-0.13346823","-0.03475241"," 0.27844255","-0.24098242","-0.06979716"," 0.04932646","-4.57834588","-0.14839492","-0.08434257"," 0.12460676","-0.28546923"," 0.24663339","-0.01231352"," 0.08370272","-0.00925432","-0.17444690"," 0.12609410","-0.51337931","-0.08505467"," 0.06408016","-0.47748209"," 0.02084626","-0.01640271"," 0.07177514","-0.11270734"," 0.91334911"," 0.40946578"," 0.41024720"," 0.50044831"," 0.24066066"," 0.57868406"," 0.88927465"," 0.77598014"," 0.23823119"," 0.21254859"," 0.26804766"," 0.40591178"," 0.73253328"," 0.66211940"," 0.43907857"," 1.25136007"," 0.45957314"," 0.62420802"," 0.93788850"," 0.43912437","-0.05772316","-6.25201979"," 0.89468776"," 0.77896043"
"Bin.0.54","-0.556064661","-0.343880552"," 0.011671703"," 0.193213071","-0.198600697"," 0.107106237","-0.090455975","-4.366091517","-0.104198349"," 0.010215277"," 0.209204615","-0.161899475"," 0.160780417","-0.096615678"," 0.097398635","-0.093496520","-0.130760987"," 0.205106526","-0.476336922"," 0.009489222"," 0.073695473","-0.184835904","-0.080748395"," 0.147491602"," 0.076972929"," 0.336200546"," 0.909418184"," 0.540956077"," 0.452489143"," 0.500674496"," 0.037580101"," 0.536208802"," 0.863667672"," 0.732501235"," 0.197585864"," 0.124263747"," 0.151415136"," 0.311864618"," 0.705755878"," 0.655154781"," 0.415683674"," 0.491235239"," 0.486251165"," 0.542704078"," 0.936936667"," 0.442212089","-0.011749305","-6.371351946"," 0.876384515"," 0.717597467"
"Bin.0.50"," 0.12028783","-3.33336745"," 0.55973996"," 0.34580891"," 0.26119005","-0.52346849","-0.53150844","-3.46834697","-2.98511455","-0.53575078","-0.46790726"," 0.29167882"," 0.31886616","-0.09248355","-0.04028091"," 0.12184512"," 0.31754651"," 0.30465439","-0.51649464"," 0.44652813"," 0.30782677","-3.04198954","-0.52346849"," 0.18395885"," 0.43441875","-3.56270858"," 1.24666614"," 0.97971964"," 0.82315060"," 0.88919584"," 0.61345081"," 0.89976359"," 1.19555902"," 1.13794406"," 0.43182364"," 0.39355253"," 0.54335365"," 0.70970432"," 1.09906147"," 1.04862320"," 0.82719704"," 0.80767885"," 0.94049647"," 0.85955607"," 1.28552658"," 0.81979119"," 0.52537781","-4.74153789"," 1.23085959"," 1.04202519"
"Bin.0.46"," 0.32516120"," 0.46628058"," 0.18040376"," 0.42741721"," 0.21769750"," 0.54173235"," 0.25203905","-3.19630228","-2.92321846","-2.93042041"," 0.44078049"," 0.24836610"," 0.27571388","-0.50741618"," 0.25203905","-0.50482097"," 0.27438645"," 0.59902860"," 0.05418842"," 0.58476145"," 0.26460933","-2.98043004","-0.44700452"," 0.05161168"," 0.30354305"," 0.11398752"," 1.26181352"," 0.97285431"," 0.83035242"," 0.71363707","-2.99431674"," 0.88369766"," 1.17395524"," 1.15275305","-0.47470584"," 0.53147225"," 0.57875914"," 0.74212882"," 1.10318986"," 1.06828488"," 0.89408883"," 0.75312109"," 0.87518115"," 0.81042723"," 1.31275204"," 0.79716647","-2.95309838","-4.70692564"," 1.27667006"," 1.01260668"
"Bin.0.42","-0.46564757"," 0.50160098"," 0.42913490"," 0.46295389"," 0.25440125"," 0.29661850"," 0.41245905","-0.36643802","-0.42602726"," 0.40820193"," 0.56415775"," 0.07308832"," 0.43600252"," 0.02452114"," 0.07674048","-3.04263219","-2.90267535"," 0.50970088"," 0.30361465"," 0.28369131"," 0.08923969"," 0.12221517","-2.88852034"," 0.42495959"," 0.61978439","-3.16679894"," 1.23375554"," 0.97315754"," 1.00177325"," 0.74758095"," 0.55966358"," 0.93321809"," 1.14551801"," 1.18425329","-0.43414892","-2.82260967"," 0.55773644"," 0.53496256"," 1.14333903"," 1.06118934"," 0.69667632"," 0.73973691"," 0.60307645"," 0.97686549"," 1.29231022"," 0.77492817","-3.44629405","-4.65404740"," 1.27889917"," 0.88411298"
"Bin.0.38"," 0.1704498375","-0.2562672985"," 0.5874908286"," 0.0438470682"," 0.3324749848","-0.2484058303"," 0.4258846659","-0.2021210765","-0.0273239477"," 0.5092757308"," 0.7166697966","-0.2618761739"," 0.3347487226"," 0.0682019134"," 0.2292966061","-3.8434571131"," 0.0113489439","-0.0034753166"," 0.1455524867","-0.0197839650"," 0.0001725098"," 0.1805161148","-0.2484058303"," 0.0001725098"," 0.4847614828","-0.7370663064"," 0.9687722854"," 0.7526914554"," 0.7150916371"," 0.6426450641"," 0.2974514880"," 0.6438179952"," 0.9087480057"," 0.9709024779","-0.8449551853","-0.8887857039","-0.2701250048","-3.6184080155"," 0.8444541247"," 0.8404832713"," 0.5973870445"," 0.5044492652"," 0.3942638795"," 0.6827939896"," 1.0691487976"," 0.5783840347"," 0.1492698589","-5.7134666352"," 1.0475558032"," 0.3347487226"
"Bin.0.34"," 0.4596284","-2.9037494"," 0.6585271"," 0.4365821"," 0.4773022","-0.3367557"," 0.3842128","-2.9526020","-0.3569026"," 0.3797977"," 0.7985648"," 0.1607481"," 0.4086302"," 0.4585558"," 0.1645358","-0.3963855","-0.3221149","-2.9121492"," 0.1801568"," 0.3791720"," 0.5256863","-0.2980558","-0.3367557"," 0.3971774"," 0.5658418"," 0.2418314"," 1.2003564"," 1.1854224"," 0.8740203"," 0.6739910"," 0.7361174"," 0.4677905"," 0.9868409"," 1.2065327","-3.3922700","-0.4048712","-0.3562922","-0.3798266"," 1.0423675"," 1.0187987"," 0.7163134"," 0.5039518"," 0.7900712"," 0.8965122"," 1.3162889"," 0.9464378","-3.3608185","-4.7759803"," 1.3096265"," 0.5371394"
"Bin.0.30","-0.099867677","-2.593335914"," 0.749159385"," 0.781249011"," 0.700931499"," 0.889114932"," 0.615765006","-2.755606141","-0.062273390","-2.387152356"," 0.475301533","-0.054927380"," 0.437122177"," 0.365235864","-0.051472481","-2.863638067","-0.030446517"," 0.624615046","-2.606464099"," 0.728724343"," 0.426644979","-0.008435098","-0.043841218"," 0.627626124"," 0.463379393","-2.461908207"," 1.351900184"," 1.231209148"," 1.091521835"," 0.880879902"," 1.236279643"," 0.893220966"," 1.147096798"," 1.250522712","-2.691173844","-2.802972115","-0.061714937"," 0.701451620"," 1.233581518"," 1.217829941"," 0.919600180"," 0.725312910"," 1.017631975"," 1.115013757"," 1.453245974"," 0.973844460","-2.875228385","-4.107911880"," 1.477681074"," 0.755675818"
"Bin.0.26"," 0.2553113","-2.2415991"," 0.6828367"," 1.0979141"," 0.9086757"," 0.7547874"," 0.7474683","-2.4765514","-1.9254970","-1.9319956"," 1.1897454"," 0.2982872"," 0.3228926"," 0.7000850","-1.9358581","-1.8908264"," 0.3216980","-1.9443205","-1.9495248"," 0.7430585"," 0.3129001","-1.9771213","-2.1353730"," 1.0634385"," 0.9861376"," 1.0072943"," 1.6634374"," 1.5103100"," 1.3681956","-2.2399303"," 1.2475444"," 0.9003541"," 1.3808970"," 1.5466758","-1.9181030","-2.3296398","-1.9260328"," 0.9091731"," 1.5582280"," 1.5345436"," 1.1796608"," 0.8522209"," 1.1823144"," 1.1630052"," 1.7479330"," 0.7425121","-2.3987378","-3.5825823"," 1.7709256"," 1.1532317"
"Bin.0.22"," 0.53952162","-2.15913875"," 0.71752395"," 0.94553973"," 0.75194945"," 0.79113788"," 0.58703474","-2.59610741"," 0.12033746","-2.15404839"," 0.64623700"," 0.58364460","-2.17985175"," 0.08260388","-2.15799964","-2.11193236"," 0.15147310"," 0.13953565"," 0.14484490"," 0.12640628"," 0.14247285","-2.39683030","-2.16548702"," 0.79525332"," 0.83119266"," 1.04946233"," 1.52406827"," 1.34784789"," 1.27375678"," 0.97970697"," 1.36966518"," 0.85845337"," 1.40462146"," 1.40462146","-2.53307414","-2.49753750","-2.14794842"," 0.09982001"," 1.35649631"," 1.42771589"," 1.19590605"," 0.69419634"," 1.11348873"," 0.93052022"," 1.61787556"," 1.13395228","-2.63152409","-3.85386661"," 1.64103296"," 1.06542924"
